customer_tweet_id,customer_text,customer_created_at,support_tweet_id,support_text,support_created_at
2616528,ben niet eens een uur wakker en mijn batterij staat op 50% @115858 what the fuck man,Fri Nov 17 08:12:46 +0000 2017,2616527,@739544 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Fri Nov 17 14:41:25 +0000 2017
2616558,"@AppleSupport the worst ios. Phone hang and a lot of issue. Fix it, make it done. Otherwise change to other brand",Fri Nov 17 06:58:43 +0000 2017,2616556,@739552 Hi there. Please tell us what version of iOS you see under Settings &gt; General &gt; About &gt; Version. We'd love to help out.,Fri Nov 17 14:37:00 +0000 2017
2616569,"@AppleSupport Hi my phone isn't working, not activated. After ample tries, I am unable to restore it. Please reach out to me ASAP on my friend's number +91 9663079444. It is urgent, @115858",Fri Nov 17 06:41:44 +0000 2017,2616568,"@739556 Hi there. Thanks for reaching out. We're more than happy to help you here if you'd like. If you prefer telephone support, you can reach us directly here:  https://t.co/IBIY3vMgPj
Let us know how you'd like to proceed.",Fri Nov 17 14:34:00 +0000 2017
2616609,@115858 I️ is gonna have us speak I️ ng a whole new language before I️ t fixes th I️ s software problem,Fri Nov 17 06:46:47 +0000 2017,2616608,@739564 We'd like to help out. Our iOS 11.1.1 update resolved this issue. If you experience this issue after updating send us a DM. Be sure to back up first: https://t.co/4f8hwT5to6 https://t.co/GDrqU22YpT,Fri Nov 17 14:24:30 +0000 2017
2616640,"@AppleSupport hey why the hell does my phone go from 22 percent to 10 in one sec, like damn it was 22 percent then one second later the damn 10% remaining warning popped up",Fri Nov 17 07:02:50 +0000 2017,2616639,"@739571 We understand how vital your battery is to your device and want to help. Is this an issue that began recently? Also, how long does your battery last on a full charge? Let us know in a DM to continue. https://t.co/GDrqU22YpT",Fri Nov 17 14:19:02 +0000 2017
2616665,@115858 you need to fix this “A” shit when I️ put mf “I️”,Fri Nov 17 06:21:58 +0000 2017,2616664,@739579 Let's backup your device then update to the newest version. There is a fix for this.,Fri Nov 17 14:14:01 +0000 2017
2618261,@AppleSupport Hi. Is vram resetting keys combination changed in macOS High Sierra? Mine is not functioning anymore.,Fri Nov 17 09:53:31 +0000 2017,2618259,@739929 Hi there. That's a great question. The NVRAM key combination hasn't changed in macOS High Sierra. Let us know if this helps you: https://t.co/cDNw0NQDtm,Fri Nov 17 15:09:01 +0000 2017
2618285,@AppleSupport is it normal for an apple charger to explode after only owning for less than three days? https://t.co/GWLUoL9aGx,Fri Nov 17 09:45:00 +0000 2017,2618284,@739934 Hi. This is not the experience we want you to have with your new cable. DM us and tell us which country you're located in and we can go from there. https://t.co/GDrqU22YpT,Fri Nov 17 15:07:35 +0000 2017
2618377,Hey @AppleSupport whys my IPhone 6 turning itself off with 30%+ battery,Fri Nov 17 08:29:53 +0000 2017,2618376,@739962 We want to look into this with you. Reach out via DM using the link below and let us know what version of iOS you're using. You can check by tapping Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,Fri Nov 17 14:53:31 +0000 2017
2618399,"@AppleSupport while deleting messages from the message app, it suddenly closes and goes back to the home screen. iPhone 6S Plus on latest version of iOS 11. Help.",Fri Nov 17 08:00:16 +0000 2017,2618398,@739967 We'll be happy to look into this with you. When did you first start to see this? Has it happened multiple times? We released iOS 11.1.2 yesterday. Would you confirm that you are fully up-to-date?,Fri Nov 17 14:49:31 +0000 2017
541027,@AppleSupport Does this work with my Bus Pass (Myki) or Post office debit card (AusPost Load&amp;Go)?,Fri Nov 17 07:26:22 +0000 2017,2618403,@739970 Great question! You can check on participating banks here: https://t.co/vE3YZ9bwCY,Fri Nov 17 14:47:36 +0000 2017
2619809,@116333 really?! No battery percentage on the home screen on iPhone X?! Why?????!,Fri Nov 17 15:16:51 +0000 2017,2619807,@135689 Thanks for reaching out. Take a look at the steps here on how to view your battery percentage on the iPhone X: https://t.co/MDBodTfJh9 . Send us a DM if further assistance is needed. https://t.co/GDrqU22YpT,Fri Nov 17 15:34:34 +0000 2017
2619811,@AppleSupport iPhone 6s ... 11.0.3 might have to switch to another phone. its chronic. not touching anymore updates as I regret doing this one. mobile phone has stopped being mobile,Fri Nov 17 17:27:11 +0000 2017,2619813,"@150615 Reach out to us via DM, then we can dig in to this with you further from there and get you taken care of. https://t.co/GDrqU22YpT",Fri Nov 17 18:38:00 +0000 2017
2619825,@AppleSupport I’m playing hide-and-seek with apps. Thanks iOS 11 https://t.co/S1fxk3YJm3,Fri Nov 17 11:38:43 +0000 2017,2619824,@740305 We'll be happy to assist. Would you confirm that you are fully up-to-date? We've just released iOS 11.1.2. You'll want to backup and update to see if it helps. Here's how: https://t.co/80YRnjDFDk,Fri Nov 17 15:33:01 +0000 2017
2619848,"@AppleSupport If i return new product , iphone , you refund full money , or what ?",Tue Nov 21 14:47:52 +0000 2017,2619849,@242309 Let's get you over to our Sales Support team who can help answer any questions you have about returning your iPhone. They'll be the best ones to look into your available options. Just follow this link to get to them: https://t.co/8yjRd1Xo0i,Tue Nov 21 15:26:00 +0000 2017
2619880,@AppleSupport iPhone Version 11.1.2,Sun Nov 19 02:23:26 +0000 2017,2619882,@635798 Great. Let us know in DM which iPhone you currently own to continue. https://t.co/GDrqU22YpT,Sun Nov 19 02:33:27 +0000 2017
2619916,There’s no update to fix the letter after H? @115858,Fri Nov 17 10:41:46 +0000 2017,2619915,"@740329 iOS 11.1.2 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6",Fri Nov 17 15:21:00 +0000 2017
2619930,@AppleSupport my father installed the latest update and it fried his phone it won't turn on,Fri Nov 17 10:22:12 +0000 2017,2619929,@740333 We'll be happy to help get your father's iPhone back up and running. Do you see anything on the screen at all when plugged into a charger? Are you not able to boot pass the Apple Logo? Check out: https://t.co/8MvHMFZ83h,Fri Nov 17 15:19:02 +0000 2017
2621140,"my phone keeps crashing, battery lasts 4 hours, apps freeze, Touch ID inactive, and my screen is no longer calibrated 🤬@AppleSupport #IOS11",Fri Nov 17 13:47:20 +0000 2017,2621139,@740615 We want you to have a better experience with your iPhone and we're happy to help. Please DM us and we'll troubleshoot this together. https://t.co/GDrqU22YpT,Fri Nov 17 16:09:33 +0000 2017
2621142,"@AppleSupport please fix #highsierra monitor support.  Doesn’t work, then works, then changes resolution.  Grrr.  I need 3 monitors.",Fri Nov 17 13:55:05 +0000 2017,2621141,@740616 We'd like to investigate this and provide you with a solution. Which model of Mac are you using? Let us now in DM. https://t.co/GDrqU22YpT,Fri Nov 17 16:09:33 +0000 2017
2621152,@115858 @AppleSupport why isn’t your support team replying to me?,Fri Nov 17 12:45:33 +0000 2017,2621151,@740619 Send us a DM by clicking on the link below. We'll continue there. https://t.co/GDrqU22YpT,Fri Nov 17 16:07:01 +0000 2017
2621176,@115858 my Bluetooth has not worked in days WTF Apple.,Fri Nov 17 13:39:08 +0000 2017,2621175,@740625 We're here to help. Which device are you using with Bluetooth?,Fri Nov 17 16:00:18 +0000 2017
2621210,Esto es confiable? @115858 @AppleSupport https://t.co/RwSDwbYRWL,Fri Nov 17 13:03:30 +0000 2017,2621209,@309598 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,Fri Nov 17 15:55:29 +0000 2017
2621221,"@AppleSupport last month all my contacts disappeared from my phone but came back after a few days and they’ve all gone again today, why is this?",Fri Nov 17 12:22:16 +0000 2017,2621220,@532636 We're here to help. Please meet us in DM and we'll take a further look at this together. https://t.co/GDrqU22YpT,Fri Nov 17 15:53:33 +0000 2017
2621231,@AppleSupport why with every iOS update the battery life is getting worse?,Sun Nov 12 06:59:10 +0000 2017,2621230,"@740641 We know how important it is to have a working battery. We'll do everything we can to help. Let's take a closer look at what's happening via DM. Tell us what type of iOS device you're using, along with the specific iOS version you currently have installed. https://t.co/GDrqU22YpT",Sun Nov 12 15:05:00 +0000 2017
2622628,". @115858 I just exported my first H.265 4K video, and couldn’t even watch it in Quicktime. Sad. I miss when the Mac was the King of video production….as I right this on my iPhone, I’m admitting that I need to by a PC to do my 3d/post production work. #apple #applefail #macpro",Fri Nov 17 14:46:48 +0000 2017,2622626,@740930 Let's look into this together. What kind of iPhone &amp; Mac are you using &amp; what is the exact software version running on them both?,Fri Nov 17 16:40:30 +0000 2017
2622644,@AppleSupport How to delete Apple Music cache?,Fri Nov 17 14:39:17 +0000 2017,2622643,"@740937 We're here to help. You can remove all of the files downloaded for offline use by signing out of your Apple ID in Settings &gt; iTunes &amp; App Store. You can also turn on ""Optimize Storage"" in Settings &gt; Music for more space help.",Fri Nov 17 16:37:30 +0000 2017
2622660,@AppleSupport @115858 Using MacBook retina for past about 18 months based on  friend's suggestion that it will be robust and reliable and difficult for malware and virus. clicked Sierra update and system crashed and hard disk is not recognizable. Disappointed.,Fri Nov 17 14:33:54 +0000 2017,2622659,"@740941 Definitely not the kind of experience that we want for you to have, but we're here to help out! Meet us in DM and let us know what you are currently seeing when trying to boot up the Mac, then we can help out from there. https://t.co/GDrqU22YpT",Fri Nov 17 16:34:33 +0000 2017
2622702,@115858 the batteries y’all put in your phones are some shit. I have a 3 month old phone and shit is dying quick as hell. Step ya shit up,Fri Nov 17 14:11:23 +0000 2017,2622701,"@740953 We’d like to help with the battery life. To start, please share with us in DM which iOS version your iPhone is running. https://t.co/GDrqU22YpT",Fri Nov 17 16:28:22 +0000 2017
2622756,"@115858, your #HighSierra update ruined my Mac. It won’t stop restarting and I can’t fix it. Thanks.",Fri Nov 17 13:49:34 +0000 2017,2622755,@740968 Thanks for reaching out. We want to do all we can to help you get back to using your Mac normally again. Are you able to start in safe mode? This article explains the process: https://t.co/PQ4LSYhUTY,Fri Nov 17 16:20:00 +0000 2017
661681,@AppleSupport My iPhone 7 + updated since days to iOS 11.1.1 and now can use it .keep hanging on start screen !!!!!,Fri Nov 17 13:54:36 +0000 2017,2622774,@740973 Let's get that issue taken care of. Please meet up with us in DM so we can help you out. https://t.co/GDrqU22YpT,Fri Nov 17 16:16:35 +0000 2017
2623623,Please @115858 @AppleSupport @116333 @123857 @119462 Repair the way @12228 show the released date app. Thank you https://t.co/JUjDyD5ZTs,Sun Oct 08 18:17:28 +0000 2017,2623622,@741179 We're happy to look into this with you. Send us a DM and we'll gather some information to get us started. https://t.co/GDrqU22YpT,Sun Oct 08 20:20:33 +0000 2017
36001,@AppleSupport My White Apple Watch band is 4moths old and I don’t know how to clean. I don’t wear that band to often.,Mon Oct 30 22:33:25 +0000 2017,2623968,@741265 Hey there! We have a great resource for that. Check out steps to clean your watch band here: https://t.co/SB2HfIlX8A,Mon Oct 30 22:37:28 +0000 2017
2623982,@AppleSupport Anyway of getting them back? Not in my cloud,Mon Oct 30 22:25:02 +0000 2017,2623981,@741267 We'd like to see how we can help.  Do you have a recent iTunes or iCloud backup of the device?,Mon Oct 30 22:34:00 +0000 2017
2625681,@115858 the “I️” on my phone keeps turning into a super mario question mark box As seen in pic.. I️ have a 7 you need a software update.. https://t.co/HMJlXqRONo,Mon Oct 30 23:36:01 +0000 2017,2625680,"@489571 Thank you for reaching out. May we ask when you started to notice this? Also, which apps are having this behavior?",Mon Oct 30 23:43:27 +0000 2017
2626002,@AppleSupport Hey. When I️ type “I️” it thinks it’s an emoji. How do I️ fix? https://t.co/liIOJbns1q,Mon Oct 30 23:43:07 +0000 2017,2626001,@389791 Let's figure this out together. Is this happening in all apps? Please DM us. https://t.co/GDrqU22YpT,Mon Oct 30 23:48:30 +0000 2017
2626688,"@AppleSupport I need help, been trying to download this for the past two days. Deleted a lot of my stuff, what can I do? https://t.co/RU7sdvgBYW",Tue Oct 31 00:06:52 +0000 2017,2626687,@708780 We recommend you backup your data and use iTunes to update your device: https://t.co/80YRnjDFDk Let us know if that helps.,Tue Oct 31 00:17:28 +0000 2017
